asdal dlakjds lkajsd ,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,-0.318,350.000,150.000,352.000,153.000,0,0,27,400,0.000,0.866,0.762,0.727,street
1,1.179,293.653,541.899,295.000,539.000,0,1,27,400,0.000,0.310,0.679,0.474,cafe
2,2.203,458.128,181.749,455.000,177.000,0,0,27,400,0.000,0.486,0.816,0.615,kettle
3,3.377,198.850,480.972,203.000,483.000,0,0,27,400,0.000,0.468,0.599,1.454,speakers
4,4.325,531.926,266.917,525.000,263.000,0,0,27,400,0.000,0.419,0.743,0.143,you
5,5.178,152.036,378.463,158.000,377.000,0,0,27,400,0.000,0.496,0.759,0.649,tissue
6,6.276,547.964,378.463,550.000,381.000,0,0,27,400,0.000,0.517,0.742,0.782,tissue
7,7.506,168.074,266.917,175.000,262.000,0,0,27,400,0.000,0.471,0.929,1.063,pittsburgh
8,8.698,501.150,480.972,499.000,479.000,0,0,27,400,0.000,0.576,0.632,1.925,toothpaste
9,9.941,241.872,181.749,243.000,184.000,0,0,27,400,0.000,0.383,1.003,0.901,keyboard
10,11.080,406.347,541.899,408.000,537.000,0,0,27,400,0.000,0.397,0.582,0.704,college
11,12.313,350.000,150.000,349.000,152.000,0,0,27,400,0.000,0.586
