asdal dlakjds lkajsd ,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.939,350.000,150.000,350.000,150.000,0,0,13,400,0.000,0.517,0.871,0.975,suitcase
1,3.190,293.653,541.899,301.000,540.000,1,0,13,400,1.588,0.565,0.807,0.641,printer
2,4.325,458.128,181.749,458.000,177.000,0,0,13,400,0.000,0.741,0.800,0.644,yahoo
3,5.343,198.850,480.972,197.000,483.000,0,0,13,400,0.000,0.613,0.850,0.232,him
4,6.663,531.926,266.917,532.000,268.000,0,0,13,400,0.000,0.586,0.617,0.689,scanner
5,7.960,152.036,378.463,148.000,379.000,0,0,13,400,0.000,0.511,0.917,0.735,backpack
6,9.232,547.964,378.463,552.000,380.000,0,0,13,400,0.000,0.566,0.669,0.338,lamp
7,10.524,168.074,266.917,168.000,265.000,0,0,13,400,0.000,0.594,0.661,0.951,restaurant
8,11.765,501.150,480.972,503.000,483.000,0,0,13,400,0.000,0.506,0.630,0.520,center
9,13.253,241.872,181.749,245.000,184.000,0,0,13,400,0.000,0.303,0.794,0.554,fingers
10,14.849,406.347,541.899,409.000,545.000,0,0,13,400,0.000,0.450,0.569,0.453,chair
11,16.417,350.000,150.000,352.000,153.000,0,0,13,400,0.000,0.435
