x400y340,B
,2014-07-30

Target#, time, targetX, targetY, clicked, keyPressed, condition (W&D), errorMargin
0,0.749887943268,350.0,150.0,0,0,58,400,0
1,1.61506986618,324.933353287,548.422940263,0,0,58,400,0
2,2.80428791046,399.737977433,156.283367774,0,0,58,400,0
3,3.63946390152,276.375089463,535.955297178,0,0,58,400,0
4,4.36627388,446.35073482,174.738663991,0,0,58,400,0
5,5.13390994072,232.442949542,511.803398875,0,0,58,400,0
6,5.71079206467,486.909421186,204.206274516,0,0,58,400,0
7,6.45424795151,195.897351445,477.48479795,1,0,58,400,371.524639095
8,7.126101017,518.8655851,242.834641004,0,0,58,400,371.524639095
9,7.81625890732,169.034589507,435.155858313,0,0,58,400,0
10,9.09250593185,540.211303259,288.196601125,1,0,58,400,0
11,9.91305494308,153.542549854,387.476262917,0,0,58,400,0
12,10.5953838825,549.605345686,337.441896094,0,0,58,400,6.20101619482
13,11.4121379852,150.394654314,337.441896094,0,0,58,400,0
14,12.1845228672,546.457450146,387.476262917,0,0,58,400,0
15,12.8452129364,159.788696741,288.196601125,0,0,58,400,0
16,14.1576809883,530.965410493,435.155858313,1,0,58,400,0
17,14.8177030087,181.1344149,242.834641004,0,0,58,400,0
18,15.7975139618,504.102648555,477.48479795,0,0,58,400,0
19,16.7313899994,213.090578814,204.206274516,0,0,58,400,5.7441809167
20,17.4951388836,467.557050458,511.803398875,0,0,58,400,0
21,18.5829119682,253.64926518,174.738663991,0,0,58,400,0
22,19.3421490192,423.624910537,535.955297178,0,0,58,400,0
23,20.2078359127,300.262022567,156.283367774,0,0,58,400,0
24,20.9810650349,375.066646713,548.422940263,0,0,58,400,0
25,21.6434059143,350.0,150.0,0,0,58,400,0
