P34T1,C,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.254,350.000,150.000,354.000,152.000,0,0,13,400,0.000,2.055,0.895,4.568,female
1,10.963,293.653,541.899,296.000,544.000,0,0,13,400,0.000,0.739,0.992,2.599,table
2,18.464,458.128,181.749,463.000,188.000,1,0,13,400,1.925,0.756,0.897,4.377,computer
3,31.428,198.850,480.972,204.000,486.000,1,1,13,400,1.197,0.759,2.072,1.895,tissue
4,37.800,531.926,266.917,533.000,267.000,0,0,13,400,0.000,0.776,0.985,2.129,chair
5,44.945,152.036,378.463,167.000,391.000,1,0,13,400,13.522,0.705,0.725,1.109,you
6,50.557,547.964,378.463,553.000,390.000,1,0,13,400,6.588,0.734,1.062,1.320,cafe
7,56.656,168.074,266.917,167.000,267.000,0,0,13,400,0.000,0.609,0.767,3.923,research
8,63.655,501.150,480.972,504.000,482.000,0,0,13,400,0.000,0.837,0.665,1.539,woods
9,68.676,241.872,181.749,240.000,179.000,0,0,13,400,0.000,0.648,0.762,2.387,backpack
10,80.372,406.347,541.899,408.000,550.000,1,0,13,400,2.268,0.724,1.069,1.990,street
11,87.617,350.000,150.000,362.000,157.000,1,0,13,400,7.892,0.713
