p4t6,C,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.237,350.000,150.000,355.000,151.000,0,0,13,400,0.000,4.058,0.962,0.910,table
1,3.306,293.653,541.899,294.000,536.000,0,0,13,400,0.000,0.607,1.291,0.666,rusty
2,6.824,458.128,181.749,459.000,183.000,0,0,13,400,0.000,0.001,0.957,0.266,rich
3,11.336,198.850,480.972,205.000,483.000,1,0,13,400,0.476,0.468,1.152,1.694,computer
4,14.639,531.926,266.917,526.000,271.000,1,0,13,400,1.197,0.590,1.198,2.458,physics
5,16.594,152.036,378.463,152.000,379.000,0,0,13,400,0.000,0.589,0.938,1.639,favorite
6,23.021,547.964,378.463,557.000,380.000,1,0,13,400,3.166,0.914,0.917,2.730,street
7,27.139,168.074,266.917,171.000,281.000,1,0,13,400,8.384,0.428,1.201,1.806,flower
8,29.428,501.150,480.972,505.000,482.000,0,0,13,400,0.000,0.001,1.038,0.995,napkin
9,30.848,241.872,181.749,241.000,185.000,0,0,13,400,0.000,0.570,1.013,0.568,today
10,33.844,406.347,541.899,227.000,203.000,1,0,13,400,377.429,0.511,0.871,0.854,avenue
11,36.820,350.000,150.000,358.000,150.000,1,0,13,400,2.000,0.469
