p4t6,A,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.183,350.000,150.000,354.000,147.000,0,0,57,400,0.000,1.076,0.998,3.436,favorite
1,2.472,293.653,541.899,315.000,525.000,0,0,57,400,0.000,0.042,1.019,0.859,trays
2,4.765,458.128,181.749,461.000,179.000,0,0,57,400,0.000,0.001,1.385,1.155,flick
3,7.149,198.850,480.972,190.000,494.000,0,0,57,400,0.000,0.732,0.810,0.620,rakes
4,8.445,531.926,266.917,529.000,268.000,0,0,57,400,0.000,0.874,1.018,2.041,college
5,10.471,152.036,378.463,135.000,376.000,0,0,57,400,0.000,0.224,1.116,0.810,avenue
6,12.580,547.964,378.463,548.000,370.000,0,0,57,400,0.000,0.874,1.098,0.932,ruins
7,14.099,168.074,266.917,179.000,255.000,0,0,57,400,0.000,0.813,1.033,1.079,slaps
8,15.163,501.150,480.972,497.000,494.000,0,0,57,400,0.000,0.792,0.956,1.175,woods
9,16.994,241.872,181.749,243.000,191.000,0,0,57,400,0.000,0.875,1.142,1.770,computer
10,20.980,406.347,541.899,414.000,545.000,0,0,57,400,0.000,2.011,1.347,5.222,backpack
11,22.209,350.000,150.000,358.000,165.000,0,0,57,400,0.000,0.671
