asdf,C,2014-10-22

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.618,350.000,150.000,350.000,152.000,0,0,13,400,0.000,0.024,0.638,0.872,carnegie
1,1.477,293.653,541.899,298.000,542.000,0,0,13,400,0.000,0.258,0.700,0.632,kettle
2,2.423,458.128,181.749,458.000,186.000,0,0,13,400,0.000,0.247,0.520,0.280,cafe
3,3.407,198.850,480.972,199.000,481.000,0,0,13,400,0.000,0.160,0.551,0.400,chair
4,4.906,531.926,266.917,530.000,265.000,0,0,13,400,0.000,0.268,0.457,1.320,keyboard
5,5.757,152.036,378.463,152.000,374.000,0,0,13,400,0.000,0.126,0.623,1.160,microphone
6,6.751,547.964,378.463,545.000,377.000,0,0,13,400,0.000,0.288,0.621,1.120,woods
7,7.658,168.074,266.917,170.000,270.000,0,0,13,400,0.000,0.246,0.663,0.905,him
8,8.868,501.150,480.972,500.000,483.000,0,0,13,400,0.000,0.272,0.742,0.584,ceiling
9,9.598,241.872,181.749,242.000,182.000,0,0,13,400,0.000,0.259,0.651,0.496,printer
10,11.019,406.347,541.899,403.000,544.000,0,0,13,400,0.000,0.214,0.534,0.720,keyboard
11,12.173,350.000,150.000,347.000,150.000,0,0,13,400,0.000,0.128
