asdf,A,2014-10-22

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.237,350.000,150.000,347.000,150.000,0,0,57,400,0.000,0.000,0.571,0.976,research
1,1.087,293.653,541.899,297.000,557.000,0,0,57,400,0.000,0.348,0.698,0.368,table
2,1.928,458.128,181.749,445.000,173.000,0,0,57,400,0.000,0.290,0.605,1.464,toothpaste
3,3.008,198.850,480.972,169.000,477.000,1,0,57,400,2.113,0.276,0.739,0.400,yahoo
4,3.585,531.926,266.917,539.000,252.000,0,0,57,400,0.000,0.348,0.596,0.352,paper
5,4.115,152.036,378.463,159.000,370.000,0,0,57,400,0.000,0.816,0.573,1.880,restaurant
6,4.694,547.964,378.463,527.000,377.000,0,0,57,400,0.000,0.254,0.528,0.368,paper
7,5.304,168.074,266.917,170.000,255.000,0,0,57,400,0.000,0.210,0.731,1.104,printer
8,5.913,501.150,480.972,500.000,475.000,0,0,57,400,0.000,0.124,0.587,1.024,friend
9,6.435,241.872,181.749,259.000,164.000,0,0,57,400,0.000,0.252,0.586,0.960,university
10,6.995,406.347,541.899,423.000,542.000,0,0,57,400,0.000,0.322,0.846,0.480,flower
11,8.006,350.000,150.000,340.000,149.000,0,0,57,400,0.000,0.378
