testMore,B,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.918,350.000,150.000,352.000,151.000,0,0,27,400,0.000,2.846,2.932,0.811,computer
1,4.142,293.653,541.899,292.000,547.000,0,0,27,400,0.000,0.655,1.051,0.423,bring
2,3.487,458.128,181.749,456.000,182.000,0,1,27,400,0.000,0.758,1.198,1.243,street
3,5.881,198.850,480.972,193.000,476.000,0,0,27,400,0.000,1.159,4.233,1.028,keyboard
4,5.226,531.926,266.917,537.000,265.000,0,0,27,400,0.000,1.507,1.644,1.803,university
5,4.468,152.036,378.463,157.000,371.000,0,0,27,400,0.000,1.044,1.864,0.571,tree
6,8.569,547.964,378.463,554.000,380.000,0,0,27,400,0.000,0.933,1.821,1.090,suitcase
7,7.914,168.074,266.917,171.000,270.000,0,0,27,400,0.000,0.804,1.783,0.859,carnegie
8,7.156,501.150,480.972,499.000,484.000,0,0,27,400,0.000,0.871,9.963,0.383,tree
9,5.998,241.872,181.749,249.000,186.000,0,0,27,400,0.000,0.744,1.420,0.340,cafe
10,11.286,406.347,541.899,410.000,539.000,0,0,27,400,0.000,0.726,1.833,1.757,paper
11,10.631,350.000,150.000,348.000,142.000,0,0,27,400,0.000,0.687
