P24F1   ,B,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.856,350.000,150.000,342.000,154.000,0,0,27,400,0.000,0.648,1.840,0.997,mouse
1,5.962,293.653,541.899,297.000,537.000,0,0,27,400,0.000,1.810,1.611,0.521,paper
2,4.152,458.128,181.749,459.000,188.000,0,0,27,400,0.000,1.560,2.507,0.395,him
3,9.066,198.850,480.972,195.000,485.000,0,0,27,400,0.000,2.089,1.469,1.735,towel
4,7.256,531.926,266.917,531.000,273.000,0,0,27,400,0.000,1.524,3.159,1.501,speakers
5,5.696,152.036,378.463,163.000,377.000,0,0,27,400,0.000,2.234,2.472,0.720,google
6,13.930,547.964,378.463,544.000,370.000,0,0,27,400,0.000,2.034,2.034,0.752,him
7,12.120,168.074,266.917,168.000,260.000,0,0,27,400,0.000,1.742,1.831,0.532,lamp
8,10.560,501.150,480.972,504.000,479.000,0,0,27,400,0.000,1.905,1.468,1.360,college
9,8.472,241.872,181.749,236.000,188.000,0,0,27,400,0.000,1.347,1.662,3.924,computer
10,16.374,406.347,541.899,407.000,541.000,0,0,27,400,0.000,1.332,1.936,0.906,scanner
11,14.564,350.000,150.000,353.000,155.000,0,0,27,400,0.000,0.996
