scf5,A,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.25662612915,350.0,150.0,373,204,0,0,133,400,0,0.209971904755
1,0.555189371109,324.933353287,548.422940263,336,602,0,0,133,400,0,0.215503931046
2,1.04543733597,399.737977433,156.283367774,391,179,0,0,133,400,0,0.175268888474
3,1.34210252762,276.375089463,535.955297178,288,585,0,0,133,400,0,0.263771772385
4,1.77665758133,446.35073482,174.738663991,412,179,0,0,133,400,0,0.151454925537
5,2.12155389786,232.442949542,511.803398875,270,477,0,0,133,400,0,0.175181865692
6,2.45219063759,486.909421186,204.206274516,481,223,0,0,133,400,0,0.127309083939
7,2.77282094955,195.897351445,477.48479795,223,423,0,0,133,400,0,0.127437829971
8,3.0795147419,518.8655851,242.834641004,518,267,0,0,133,400,0,0.119440078735
9,3.53599977493,169.034589507,435.155858313,159,420,0,0,133,400,0,0.103347063065
10,4.32873868942,540.211303259,288.196601125,542,275,0,0,133,400,0,0.145286083221
11,5.06585741043,153.542549854,387.476262917,163,316,1,0,133,400,6.09923386458,0.00881314277649
12,5.37990546227,549.605345686,337.441896094,582,320,0,0,133,400,0,0.219475030899
13,5.70856046677,150.394654314,337.441896094,174,344,0,0,133,400,0,0.127855062485
14,6.01310944557,546.457450146,387.476262917,489,387,0,0,133,400,0,0.11948800087
15,7.8989713192,159.788696741,288.196601125,220,346,1,0,133,400,17.4663642532,0.121592998505
16,8.30747842789,530.965410493,435.155858313,497,442,0,0,133,400,0,0.201994895935
17,8.60398554802,181.1344149,242.834641004,130,227,0,0,133,400,0,0.217463970184
18,9.07101631165,504.102648555,477.48479795,502,446,0,0,133,400,0,0.191350221634
19,9.41153526306,213.090578814,204.206274516,232,199,0,0,133,400,0,0.231513977051
20,9.76427531242,467.557050458,511.803398875,491,539,0,0,133,400,0,0.205317020416
21,10.0966904163,253.64926518,174.738663991,260,157,0,0,133,400,0,0.227356910706
22,10.4093401432,423.624910537,535.955297178,403,544,0,0,133,400,0,0.229610204697
23,10.8916032314,300.262022567,156.283367774,311,165,0,0,133,400,0,0.159138917923
24,11.4200634956,375.066646713,548.422940263,370,547,0,0,133,400,0,0.127967834473
25,12.0562672615,350.0,150.0,381,158,0,0,133,400,0,0.161954164505
