TcaMc,A,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.004,350.000,150.000,363.000,152.000,0,0,57,400,0.000,0.575,1.168,1.916,chinagraph
1,5.425,293.653,541.899,303.000,546.000,0,0,57,400,0.000,0.701,0.786,0.623,saith
2,8.047,458.128,181.749,465.000,189.000,0,0,57,400,0.000,0.584,0.657,8.858,approvability
3,18.911,198.850,480.972,211.000,496.000,0,0,57,400,0.000,0.769,1.070,1.048,keifer
4,22.563,531.926,266.917,549.000,261.000,0,0,57,400,0.000,0.623,1.440,2.199,dacryon
5,27.413,152.036,378.463,144.000,353.000,0,0,57,400,0.000,0.583,1.007,1.922,weslaco
6,31.578,547.964,378.463,553.000,366.000,0,0,57,400,0.000,0.578,1.146,5.854,overfemininity
7,39.846,168.074,266.917,177.000,255.000,0,0,57,400,0.000,0.639,0.978,3.614,republicanising
8,45.862,501.150,480.972,510.000,473.000,0,0,57,400,0.000,0.539,1.123,6.472,unselfconsciousness
9,54.788,241.872,181.749,241.000,172.000,0,0,57,400,0.000,0.613,1.126,0.816,iwis
10,58.102,406.347,541.899,408.000,537.000,0,0,57,400,0.000,0.495,0.998,0.992,donald
11,61.530,350.000,150.000,360.000,152.000,0,0,57,400,0.000,0.625
