p6r4,B,2015-02-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.194,350.000,150.000,350.000,142.000,0,1,27,400,0.000,0.020,0.000,0.000,N/A
1,2.367,293.653,541.899,288.000,549.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
2,3.501,458.128,181.749,450.000,181.000,0,1,27,400,0.000,0.000,0.000,0.000,N/A
3,4.615,198.850,480.972,194.000,475.000,0,1,27,400,0.000,0.000,0.000,0.000,N/A
4,5.665,531.926,266.917,536.000,264.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
5,7.280,152.036,378.463,156.000,378.000,0,1,27,400,0.000,0.000,0.000,0.000,N/A
6,8.353,547.964,378.463,550.000,383.000,0,1,27,400,0.000,0.000,0.000,0.000,N/A
7,9.627,168.074,266.917,176.000,270.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
8,10.862,501.150,480.972,502.000,484.000,0,1,27,400,0.000,0.000,0.000,0.000,N/A
9,11.792,241.872,181.749,243.000,184.000,0,1,27,400,0.000,0.000,0.000,0.000,N/A
10,12.743,406.347,541.899,413.000,548.000,0,1,27,400,0.000,0.000,0.000,0.000,N/A
11,13.734,350.000,150.000,353.000,158.000,0,0,27,400,0.000,0.000
