p6r4,A,2015-02-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.000,350.000,150.000,357.000,143.000,0,0,57,400,0.000,1.066,0.000,0.000,N/A
1,1.504,293.653,541.899,293.000,549.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
2,2.254,458.128,181.749,464.000,195.000,0,1,57,400,0.000,0.000,0.000,0.000,N/A
3,2.964,198.850,480.972,213.000,490.000,0,1,57,400,0.000,0.000,0.000,0.000,N/A
4,4.378,531.926,266.917,554.000,252.000,0,1,57,400,0.000,0.000,0.000,0.000,N/A
5,5.087,152.036,378.463,153.000,374.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
6,5.736,547.964,378.463,551.000,373.000,0,1,57,400,0.000,0.000,0.000,0.000,N/A
7,6.384,168.074,266.917,185.000,262.000,0,1,57,400,0.000,0.000,0.000,0.000,N/A
8,7.316,501.150,480.972,507.000,488.000,0,1,57,400,0.000,0.000,0.000,0.000,N/A
9,8.351,241.872,181.749,275.000,158.000,1,1,57,400,12.762,0.000,0.000,0.000,N/A
10,10.413,406.347,541.899,425.000,521.000,1,1,57,400,0.013,0.000,0.000,0.000,N/A
11,11.163,350.000,150.000,354.000,160.000,0,1,57,400,0.000,0.000
