P11T4,A,2014-09-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.674,350.000,150.000,347.000,156.000,0,0,57,400,0.000,0.193,0.691,0.259,her
1,2.239,293.653,541.899,274.000,550.000,0,0,57,400,0.000,0.159,0.802,0.363,male
2,2.080,458.128,181.749,459.000,200.000,0,0,57,400,0.000,0.256,0.701,1.084,friend
3,3.633,198.850,480.972,197.000,478.000,0,0,57,400,0.000,0.371,0.840,0.705,sheets
4,3.474,531.926,266.917,520.000,268.000,0,0,57,400,0.000,0.282,0.693,1.225,table
5,3.218,152.036,378.463,151.000,389.000,0,0,57,400,0.000,0.482,0.870,0.527,mouse
6,5.179,547.964,378.463,544.000,367.000,0,0,57,400,0.000,0.327,0.827,0.227,you
7,5.019,168.074,266.917,177.000,259.000,0,0,57,400,0.000,0.347,1.117,0.304,cafe
8,4.763,501.150,480.972,512.000,499.000,0,0,57,400,0.000,0.827,0.906,0.868,fingers
9,4.392,241.872,181.749,247.000,195.000,0,0,57,400,0.000,0.317,0.797,0.795,melon
10,6.389,406.347,541.899,400.000,552.000,0,0,57,400,0.000,0.379,0.696,1.343,paper
11,6.230,350.000,150.000,352.000,160.000,0,0,57,400,0.000,0.265
