ZhenA85B20NewT2,A,2014-08-19

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.453700065613,350.0,150.0,359,163,0,0,133,400,0,0.00817704200745
1,1.09706878662,324.933353287,548.422940263,296,550,0,0,133,400,0,0.0012640953064
2,1.72686910629,399.737977433,156.283367774,378,190,0,0,133,400,0,0.00100183486938
3,2.31404280663,276.375089463,535.955297178,279,504,0,0,133,400,0,0.00213813781738
4,2.81276297569,446.35073482,174.738663991,487,154,0,0,133,400,0,0.000432968139648
5,3.51053190231,232.442949542,511.803398875,287,499,0,0,133,400,0,0.000416994094849
6,4.30913281441,486.909421186,204.206274516,561,156,1,0,133,400,22.3926398051,0.00191712379456
7,4.94542574883,195.897351445,477.48479795,207,499,0,0,133,400,0,0.000607967376709
8,5.52667689323,518.8655851,242.834641004,479,242,0,0,133,400,0,0.000393867492676
9,6.07637023926,169.034589507,435.155858313,201,421,0,0,133,400,0,0.00122785568237
10,6.57757616043,540.211303259,288.196601125,550,326,0,0,133,400,0,0.00123286247253
11,7.13224029541,153.542549854,387.476262917,149,402,0,0,133,400,0,0.00137090682983
12,7.67458844185,549.605345686,337.441896094,535,364,0,0,133,400,0,0.000855922698975
13,9.57274031639,150.394654314,337.441896094,98,388,1,0,133,400,6.81017560256,0.000339031219482
14,10.2746312618,546.457450146,387.476262917,486,398,0,0,133,400,0,0.0023021697998
15,10.8433852196,159.788696741,288.196601125,212,323,0,0,133,400,0,0.000406980514526
16,11.4513993263,530.965410493,435.155858313,527,424,0,0,133,400,0,0.00034499168396
17,12.0783472061,181.1344149,242.834641004,164,276,0,0,133,400,0,0.00188517570496
18,12.8077142239,504.102648555,477.48479795,518,465,0,0,133,400,0,0.00270986557007
19,13.4057741165,213.090578814,204.206274516,186,199,0,0,133,400,0,0.00194406509399
20,14.0590593815,467.557050458,511.803398875,463,510,0,0,133,400,0,0.00238180160522
21,14.6513035297,253.64926518,174.738663991,247,197,0,0,133,400,0,0.000489950180054
22,15.2179923058,423.624910537,535.955297178,419,539,0,0,133,400,0,0.000554084777832
23,15.7463541031,300.262022567,156.283367774,320,157,0,0,133,400,0,0.000393152236938
24,16.3593811989,375.066646713,548.422940263,396,541,0,0,133,400,0,0.00107502937317
25,16.8829212189,350.0,150.0,365,154,0,0,133,400,0,0.00172996520996
