ZhenX250Y200,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.873481988907,350.0,150.0,371,155,0,0,58,400,0
1,1.98991012573,324.933353287,548.422940263,328,548,0,0,58,400,0
2,2.91971302032,399.737977433,156.283367774,379,149,0,0,58,400,0
3,4.37450194359,276.375089463,535.955297178,272,586,1,0,58,400,21.2355818956
4,5.51440095901,446.35073482,174.738663991,441,189,0,0,58,400,0
5,6.67194795609,232.442949542,511.803398875,249,505,0,0,58,400,0
6,7.67733192444,486.909421186,204.206274516,502,192,0,0,58,400,0
7,8.74786901474,195.897351445,477.48479795,180,475,0,0,58,400,0
8,9.94348406792,518.8655851,242.834641004,530,240,0,0,58,400,0
9,11.6253950596,169.034589507,435.155858313,195,418,1,0,58,400,2.12115063003
10,12.6118490696,540.211303259,288.196601125,556,284,0,0,58,400,0
11,13.5791449547,153.542549854,387.476262917,153,394,0,0,58,400,0
12,14.795853138,549.605345686,337.441896094,556,340,0,0,58,400,0
13,15.7411739826,150.394654314,337.441896094,134,337,0,0,58,400,0
14,16.8046219349,546.457450146,387.476262917,567,375,0,0,58,400,0
15,18.0625550747,159.788696741,288.196601125,148,290,0,0,58,400,0
16,19.0812540054,530.965410493,435.155858313,522,426,0,0,58,400,0
17,19.9032680988,181.1344149,242.834641004,162,246,0,0,58,400,0
18,20.8265039921,504.102648555,477.48479795,487,456,0,0,58,400,0
19,21.7508180141,213.090578814,204.206274516,207,215,0,0,58,400,0
20,22.7889039516,467.557050458,511.803398875,480,505,0,0,58,400,0
21,23.8076860905,253.64926518,174.738663991,272,186,0,0,58,400,0
22,25.4259960651,423.624910537,535.955297178,441,509,1,0,58,400,3.06995135302
23,26.4128749371,300.262022567,156.283367774,310,154,0,0,58,400,0
24,27.3394749165,375.066646713,548.422940263,376,547,0,0,58,400,0
25,28.4130930901,350.0,150.0,336,160,0,0,58,400,0
