ZhenX250Y200,C,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,2.17576003075,350.0,50.0,330,53,1,0,19,600,11.2237484162
1,5.80093312263,312.400029931,647.634410394,306,632,1,1,19,600,7.89364293137
2,9.94110894203,424.606966149,59.4250516614,418,57,0,0,19,600,0
3,13.38894701,239.562634195,628.932945766,249,629,1,0,19,600,0.437604018777
4,15.9785339832,494.526102231,87.1079959868,492,89,0,0,19,600,0
5,17.7685289383,173.664424312,592.705098312,173,592,0,0,19,600,0
6,19.5758221149,555.364131779,131.309411774,558,131,0,0,19,600,0
7,21.0959661007,118.846027167,541.227196925,126,543,0,0,19,600,0
8,24.7875549793,603.298377651,189.251961506,608,189,0,0,19,600,0
9,26.4631841183,78.5518842602,477.73378747,75,473,0,0,19,600,0
10,28.2725069523,635.316954889,257.294901688,636,252,0,0,19,600,0
11,30.2152600288,55.3138247814,406.214394376,58,410,0,0,19,600,0
12,31.7667210102,649.408018528,331.162844141,653,332,0,0,19,600,0
13,35.0222620964,50.5919814715,331.162844141,39,333,1,0,19,600,2.73665949432
14,36.8945350647,644.686175219,406.214394376,648,413,0,0,19,600,0
15,39.0923810005,64.6830451115,257.294901688,70,252,0,0,19,600,0
16,41.1330420971,621.44811574,477.73378747,625,478,0,0,19,600,0
17,42.6788930893,96.7016223494,189.251961506,95,186,0,0,19,600,0
18,44.3231749535,581.153972833,541.227196925,579,543,0,0,19,600,0
19,46.118678093,144.635868221,131.309411774,141,124,0,0,19,600,0
20,47.6675319672,526.335575688,592.705098312,526,591,0,0,19,600,0
21,49.4836709499,205.473897769,87.1079959868,211,89,0,0,19,600,0
22,51.2865920067,460.437365805,628.932945766,460,634,0,0,19,600,0
23,53.836345911,275.393033851,59.4250516614,272,62,0,0,19,600,0
24,55.8551149368,387.599970069,647.634410394,387,642,0,0,19,600,0
25,58.8585131168,350.0,50.0,345,53,0,0,19,600,0
