asdfasdfasdf,A,2014-08-31

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.786,350.000,150.000,356.000,163.000,0,0,57,400,0.000,0.162,0.596,0.816,street
1,1.466,293.653,541.899,288.000,554.000,0,0,57,400,0.000,166.662,0.972,0.272,mouse
2,2.044,458.128,181.749,447.000,187.000,0,0,57,400,0.000,0.230,0.567,0.296,mouse
3,3.359,198.850,480.972,187.000,507.000,1,0,57,400,0.598,0.198,0.735,0.688,college
4,3.901,531.926,266.917,553.000,257.000,0,0,57,400,0.000,0.244,0.710,1.216,candle
5,4.622,152.036,378.463,165.000,378.000,0,0,57,400,0.000,0.360,0.582,0.400,tree
6,5.327,547.964,378.463,544.000,392.000,0,0,57,400,0.000,0.130,0.630,0.936,research
7,6.072,168.074,266.917,191.000,253.000,0,0,57,400,0.000,0.394,0.652,0.616,friend
8,7.109,501.150,480.972,471.000,475.000,1,0,57,400,2.736,0.298,0.706,0.128,her
9,7.776,241.872,181.749,262.000,199.000,0,0,57,400,0.000,0.304,0.557,0.512,bring
10,8.378,406.347,541.899,406.000,562.000,0,0,57,400,0.000,0.376,0.646,1.640,street
11,9.030,350.000,150.000,329.000,147.000,0,0,57,400,0.000,0.138
