P24M6,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.550,350.000,150.000,351.000,153.000,0,0,27,400,0.000,0.000,0.621,0.781,backpack
1,1.788,293.653,541.899,294.000,538.000,0,0,27,400,0.000,0.389,0.729,0.441,mouse
2,1.399,458.128,181.749,466.000,186.000,0,0,27,400,0.000,0.325,0.620,0.973,suitcase
3,3.162,198.850,480.972,198.000,483.000,0,0,27,400,0.000,0.278,0.695,0.779,computer
4,2.773,531.926,266.917,535.000,268.000,0,0,27,400,0.000,0.269,0.515,1.999,university
5,2.448,152.036,378.463,156.000,377.000,0,0,27,400,0.000,0.533,0.680,1.136,university
6,4.088,547.964,378.463,541.000,373.000,0,0,27,400,0.000,0.398,0.621,0.997,research
7,3.700,168.074,266.917,168.000,262.000,0,0,27,400,0.000,0.541,0.589,1.309,research
8,3.374,501.150,480.972,505.000,484.000,0,0,27,400,0.000,0.157,0.673,0.485,gates
9,3.096,241.872,181.749,245.000,184.000,0,0,27,400,0.000,0.096,0.560,1.146,restaurant
10,5.039,406.347,541.899,402.000,529.000,1,0,27,400,0.611,0.334,0.736,0.729,door
11,4.650,350.000,150.000,352.000,159.000,0,0,27,400,0.000,0.334
