p9a8,B,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.677,350.000,150.000,355.000,154.000,0,0,27,400,0.000,0.002,0.753,1.965,gates
1,1.823,293.653,541.899,285.000,543.000,0,1,27,400,0.000,1.019,0.735,1.523,government
2,2.684,458.128,181.749,460.000,184.000,0,1,27,400,0.000,0.388,0.729,0.233,him
3,3.809,198.850,480.972,195.000,484.000,0,1,27,400,0.000,0.672,0.770,0.612,google
4,4.808,531.926,266.917,534.000,269.000,0,1,27,400,0.000,1.002,0.707,0.978,napkin
5,5.995,152.036,378.463,156.000,376.000,0,1,27,400,0.000,0.409,0.645,0.338,him
6,7.222,547.964,378.463,549.000,379.000,0,1,27,400,0.000,1.324,1.568,0.889,tree
7,8.266,168.074,266.917,176.000,269.000,0,1,27,400,0.000,0.372,0.810,1.784,backpack
8,9.533,501.150,480.972,500.000,486.000,0,1,27,400,0.000,0.312,0.277,1.468,chair
9,10.393,241.872,181.749,242.000,179.000,0,1,27,400,0.000,0.368,0.744,1.276,garbage
10,11.253,406.347,541.899,406.000,548.000,0,1,27,400,0.000,0.369,0.708,0.588,cafe
11,12.192,350.000,150.000,349.000,156.000,0,1,27,400,0.000,0.371
