p1r,A,2015-02-22

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.976,350.000,150.000,339.000,145.000,0,0,57,400,0.000,0.003,0.000,0.000,N/A
1,3.014,293.653,541.899,293.000,529.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
2,4.543,458.128,181.749,453.000,172.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
3,5.992,198.850,480.972,199.000,471.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
4,7.624,531.926,266.917,533.000,263.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
5,9.418,152.036,378.463,151.000,388.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
6,11.070,547.964,378.463,541.000,387.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
7,12.724,168.074,266.917,170.000,263.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
8,14.418,501.150,480.972,489.000,483.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
9,15.639,241.872,181.749,232.000,183.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
10,18.918,406.347,541.899,390.000,521.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
11,20.528,350.000,150.000,358.000,150.000,0,0,57,400,0.000,0.000
