ZhenX200Y200T7K3,B,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.981261968613,350.0,150.0,353,152,0,0,58,400,0
1,1.99112010002,324.933353287,548.422940263,326,561,0,0,58,400,0
2,2.96034812927,399.737977433,156.283367774,382,172,0,0,58,400,0
3,4.02419710159,276.375089463,535.955297178,286,546,0,0,58,400,0
4,4.90648913383,446.35073482,174.738663991,447,168,0,0,58,400,0
5,5.90552306175,232.442949542,511.803398875,228,518,0,0,58,400,0
6,7.11854314804,486.909421186,204.206274516,469,212,0,0,58,400,0
7,8.31846499443,195.897351445,477.48479795,200,491,0,0,58,400,0
8,9.25567913055,518.8655851,242.834641004,534,222,0,0,58,400,0
9,10.2990059853,169.034589507,435.155858313,161,426,0,0,58,400,0
10,11.3502221107,540.211303259,288.196601125,526,286,0,0,58,400,0
11,12.1402311325,153.542549854,387.476262917,148,383,0,0,58,400,0
12,13.1742551327,549.605345686,337.441896094,152,383,1,0,58,400,371.206886184
13,14.2416191101,150.394654314,337.441896094,152,340,0,0,58,400,0
14,15.0954921246,546.457450146,387.476262917,547,383,0,0,58,400,0
15,16.2027151585,159.788696741,288.196601125,181,286,0,0,58,400,0
16,17.294424057,530.965410493,435.155858313,516,445,0,0,58,400,0
17,18.2236320972,181.1344149,242.834641004,171,260,0,0,58,400,0
18,19.3221800327,504.102648555,477.48479795,491,487,0,0,58,400,0
19,20.2657949924,213.090578814,204.206274516,238,214,0,0,58,400,0
20,22.9916279316,467.557050458,511.803398875,496,498,1,0,58,400,2.61542660036
21,23.9779701233,253.64926518,174.738663991,263,187,0,0,58,400,0
22,24.9452719688,423.624910537,535.955297178,430,534,0,0,58,400,0
23,25.8187699318,300.262022567,156.283367774,296,164,0,0,58,400,0
24,26.8533680439,375.066646713,548.422940263,382,561,0,0,58,400,0
25,27.8794331551,350.0,150.0,349,148,0,0,58,400,0
