ZhenX200Y200T7K3,A,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.81849694252,350.0,150.0,358,152,0,0,133,400,0
1,1.75644397736,324.933353287,548.422940263,334,560,0,0,133,400,0
2,2.51134586334,399.737977433,156.283367774,401,120,0,0,133,400,0
3,3.25103902817,276.375089463,535.955297178,282,578,0,0,133,400,0
4,4.06187081337,446.35073482,174.738663991,430,194,0,0,133,400,0
5,4.77161598206,232.442949542,511.803398875,226,565,0,0,133,400,0
6,5.68243288994,486.909421186,204.206274516,469,215,0,0,133,400,0
7,6.44260001183,195.897351445,477.48479795,211,466,0,0,133,400,0
8,7.07592892647,518.8655851,242.834641004,516,200,0,0,133,400,0
9,7.79326796532,169.034589507,435.155858313,124,448,0,0,133,400,0
10,8.44308400154,540.211303259,288.196601125,575,281,0,0,133,400,0
11,9.11626386642,153.542549854,387.476262917,100,419,0,0,133,400,0
12,9.84385800362,549.605345686,337.441896094,545,344,0,0,133,400,0
13,10.5901679993,150.394654314,337.441896094,156,344,0,0,133,400,0
14,11.2304098606,546.457450146,387.476262917,552,394,0,0,133,400,0
15,12.0392069817,159.788696741,288.196601125,201,291,0,0,133,400,0
16,12.782599926,530.965410493,435.155858313,535,422,0,0,133,400,0
17,13.4654939175,181.1344149,242.834641004,184,233,0,0,133,400,0
18,14.1431019306,504.102648555,477.48479795,510,455,0,0,133,400,0
19,14.9344568253,213.090578814,204.206274516,209,204,0,0,133,400,0
20,15.7534189224,467.557050458,511.803398875,474,498,0,0,133,400,0
21,16.4274690151,253.64926518,174.738663991,252,175,0,0,133,400,0
22,17.23524189,423.624910537,535.955297178,488,540,0,0,133,400,0
23,18.0948297977,300.262022567,156.283367774,315,168,0,0,133,400,0
24,18.9044859409,375.066646713,548.422940263,382,520,0,0,133,400,0
25,19.7400608063,350.0,150.0,415,142,0,0,133,400,0
