ZhenX200Y250T3K7,A,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.816828012466,350.0,150.0,348,131,0,0,133,400,0
1,1.80797410011,324.933353287,548.422940263,325,585,0,0,133,400,0
2,2.80493211746,399.737977433,156.283367774,367,175,0,1,133,400,0
3,3.72511601448,276.375089463,535.955297178,292,559,0,0,133,400,0
4,4.50370502472,446.35073482,174.738663991,472,175,0,0,133,400,0
5,5.24125003815,232.442949542,511.803398875,248,487,0,0,133,400,0
6,5.97976112366,486.909421186,204.206274516,468,205,0,0,133,400,0
7,6.76508903503,195.897351445,477.48479795,213,470,0,0,133,400,0
8,7.51849198341,518.8655851,242.834641004,508,221,0,0,133,400,0
9,8.27931308746,169.034589507,435.155858313,183,431,0,0,133,400,0
10,8.96529793739,540.211303259,288.196601125,535,306,0,0,133,400,0
11,9.68327999115,153.542549854,387.476262917,133,424,0,0,133,400,0
12,10.4640479088,549.605345686,337.441896094,493,365,0,0,133,400,0
13,11.2583789825,150.394654314,337.441896094,127,338,0,0,133,400,0
14,11.9923789501,546.457450146,387.476262917,559,385,0,0,133,400,0
15,12.6994891167,159.788696741,288.196601125,138,286,0,0,133,400,0
16,13.5135660172,530.965410493,435.155858313,517,451,0,0,133,400,0
17,14.2320330143,181.1344149,242.834641004,184,268,0,0,133,400,0
18,14.970236063,504.102648555,477.48479795,498,460,0,0,133,400,0
19,15.8467810154,213.090578814,204.206274516,220,212,0,0,133,400,0
20,16.6842429638,467.557050458,511.803398875,468,495,0,0,133,400,0
21,17.4266350269,253.64926518,174.738663991,258,198,0,0,133,400,0
22,18.2520170212,423.624910537,535.955297178,414,512,0,0,133,400,0
23,19.0373289585,300.262022567,156.283367774,338,197,0,0,133,400,0
24,19.8667171001,375.066646713,548.422940263,383,536,0,0,133,400,0
25,20.6641290188,350.0,150.0,348,179,0,0,133,400,0
