ZhenX200Y250T3K7,C,2014-08-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.05385804176,350.0,50.0,352,45,0,0,19,600,0
1,2.86827492714,312.400029931,647.634410394,320,650,0,0,19,600,0
2,4.65929794312,424.606966149,59.4250516614,420,56,0,0,19,600,0
3,6.14963507652,239.562634195,628.932945766,239,632,0,0,19,600,0
4,7.91524505615,494.526102231,87.1079959868,495,84,0,0,19,600,0
5,10.7248399258,173.664424312,592.705098312,184,591,1,0,19,600,1.47527971236
6,14.5280060768,555.364131779,131.309411774,546,136,1,0,19,600,1.47323168258
7,16.654515028,118.846027167,541.227196925,112,538,0,0,19,600,0
8,18.3178679943,603.298377651,189.251961506,604,185,0,0,19,600,0
9,20.872081995,78.5518842602,477.73378747,58,476,1,0,19,600,11.6248870454
10,23.7087419033,635.316954889,257.294901688,642,249,1,0,19,600,1.65215874681
11,26.6588089466,55.3138247814,406.214394376,46,398,1,0,19,600,3.41867976148
12,28.817661047,649.408018528,331.162844141,639,331,1,0,19,600,1.40929238246
13,30.9258089066,50.5919814715,331.162844141,51,342,1,0,19,600,1.84483408021
14,33.3122370243,644.686175219,406.214394376,652,407,0,0,19,600,0
15,36.3698329926,64.6830451115,257.294901688,57,252,1,0,19,600,0.33087166695
16,39.0624620914,621.44811574,477.73378747,610,481,1,0,19,600,2.90493587913
17,42.6475279331,96.7016223494,189.251961506,95,188,0,0,19,600,0
18,44.787031889,581.153972833,541.227196925,586,538,0,0,19,600,0
19,47.5608460903,144.635868221,131.309411774,137,118,1,0,19,600,6.34427988708
20,51.6127529144,526.335575688,592.705098312,517,594,1,0,19,600,0.424953251974
21,53.1720740795,205.473897769,87.1079959868,211,85,0,0,19,600,0
22,55.8349480629,460.437365805,628.932945766,470,628,1,0,19,600,0.608036247998
23,57.9071850777,275.393033851,59.4250516614,270,59,0,0,19,600,0
24,60.9975130558,387.599970069,647.634410394,383,645,0,0,19,600,0
25,65.4244771004,350.0,50.0,337,42,1,0,19,600,6.26433752247
