p22m6,C,2015-04-06

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.780,350.000,150.000,348.000,147.000,0,0,13,400,0.000,0.327,0.670,0.349,rails
1,1.566,293.653,541.899,293.000,542.000,0,0,13,400,0.000,0.427,0.856,2.064,paper
2,2.313,458.128,181.749,455.000,185.000,0,0,13,400,0.000,0.388,0.644,0.330,dares
3,3.327,198.850,480.972,200.000,484.000,0,0,13,400,0.000,0.205,0.585,0.717,favorite
4,4.156,531.926,266.917,532.000,263.000,0,0,13,400,0.000,0.367,0.751,0.625,jewel
5,4.902,152.036,378.463,151.000,380.000,0,0,13,400,0.000,0.508,0.750,0.867,backpack
6,5.858,547.964,378.463,547.000,378.000,0,0,13,400,0.000,0.428,0.644,0.669,street
7,6.888,168.074,266.917,171.000,265.000,0,0,13,400,0.000,0.225,0.583,0.826,schools
8,7.882,501.150,480.972,505.000,480.000,0,0,13,400,0.000,0.427,0.812,0.581,ruins
9,8.795,241.872,181.749,244.000,181.000,0,0,13,400,0.000,0.408,0.664,0.782,college
10,9.686,406.347,541.899,408.000,544.000,0,0,13,400,0.000,0.245,0.811,1.128,printer
11,10.679,350.000,150.000,347.000,152.000,0,0,13,400,0.000,0.266
